date,open,high,low,close,volume
5/3/2019,52.723,52.96,52.558,52.938,83569512
5/6/2019,51.073,52.21,50.875,52.12,129772452
5/7/2019,51.47,51.854,50.206,50.715,155054792
5/8/2019,50.475,51.335,50.438,50.725,105358016
5/9/2019,50.1,50.42,49.165,50.18,139634428
5/10/2019,49.355,49.713,48.193,49.295,164834848
5/13/2019,46.928,47.37,45.713,46.43,229722492
5/14/2019,46.603,47.425,46.353,47.165,146118708
5/15/2019,46.568,47.938,46.505,47.73,106178872
5/16/2019,47.478,48.117,47.21,47.52,132125456
5/17/2019,46.733,47.725,46.69,47.25,131516360
5/20/2019,45.88,46.087,45.071,45.773,154449160
5/21/2019,46.305,47,46.175,46.65,113459392
5/22/2019,46.165,46.428,45.638,45.695,118994224
5/23/2019,44.95,45.135,44.453,44.915,146118944
5/24/2019,45.05,45.535,44.655,44.743,94858744
5/28/2019,44.73,45.148,44.478,44.558,111792640
5/29/2019,44.105,44.838,44,44.345,113924660
5/30/2019,44.488,44.808,44.168,44.575,84873648
5/31/2019,44.058,44.498,43.748,43.768,108174336
6/3/2019,43.9,44.48,42.568,43.325,161584276
6/4/2019,43.86,44.958,43.63,44.91,123871844
6/5/2019,46.07,46.248,45.285,45.635,119093708
6/6/2019,45.77,46.368,45.537,46.305,90105244
6/7/2019,46.628,47.98,46.443,47.538,122737572
6/10/2019,47.953,48.843,47.905,48.145,104883404
6/11/2019,48.715,49,48.4,48.703,107731528
6/12/2019,48.488,48.993,48.346,48.548,73012756
6/13/2019,48.675,49.198,48.4,48.538,86698500
6/14/2019,47.886,48.397,47.575,48.185,75045896
6/17/2019,48.225,48.74,48.043,48.473,58676576
6/18/2019,49.013,50.073,48.803,49.613,106204016
6/19/2019,49.92,49.97,49.328,49.468,84496940
6/20/2019,50.093,50.153,49.508,49.865,86055952
6/21/2019,49.7,50.213,49.538,49.695,191202356
6/24/2019,49.635,50.04,49.543,49.645,72881684
6/25/2019,49.608,49.815,48.823,48.893,84281336
6/26/2019,49.443,50.248,49.338,49.95,104270048
6/27/2019,50.073,50.393,49.893,49.935,83598868
6/28/2019,49.67,49.874,49.263,49.48,124442568
7/1/2019,50.793,51.123,50.163,50.388,109266956
7/2/2019,50.353,50.783,50.34,50.683,67740868
7/3/2019,50.82,51.11,50.673,51.103,45448180
7/5/2019,50.838,51.27,50.725,51.058,69062072
7/8/2019,50.203,50.35,49.603,50.005,101354512
7/9/2019,49.8,50.378,49.703,50.31,82312060
7/10/2019,50.463,50.933,50.39,50.808,71588552
7/11/2019,50.828,51.098,50.428,50.438,80767368
7/12/2019,50.613,51,50.55,50.825,70380848
7/15/2019,51.023,51.468,51,51.303,67789680
7/16/2019,51.148,51.528,50.875,51.125,67467264
7/17/2019,51.013,51.273,50.818,50.838,56429800
7/18/2019,51,51.47,50.925,51.415,74328644
7/19/2019,51.448,51.625,50.59,50.648,83717228
7/22/2019,50.913,51.808,50.903,51.805,89111728
7/23/2019,52.115,52.228,51.823,52.21,73420840
7/24/2019,51.918,52.288,51.793,52.168,59966268
7/25/2019,52.223,52.31,51.683,51.755,55638248
7/26/2019,51.87,52.433,51.785,51.935,70475496
7/29/2019,52.115,52.66,52.11,52.42,86693556
7/30/2019,52.19,52.54,51.828,52.195,135742872
7/31/2019,54.105,55.343,52.825,53.26,277125444
8/1/2019,53.475,54.508,51.686,52.108,216071688
8/2/2019,51.383,51.608,50.408,51.005,163448488
8/5/2019,49.498,49.662,48.145,48.335,209571876
8/6/2019,49.078,49.517,48.51,49.25,143299148
8/7/2019,48.853,49.89,48.455,49.76,133457600
8/8/2019,50.05,50.883,49.848,50.858,108038092
8/9/2019,50.325,50.69,49.823,50.248,98478984
8/12/2019,49.905,50.513,49.788,50.12,89927556
8/13/2019,50.255,53.035,50.208,52.243,190159144
8/14/2019,50.79,51.61,50.647,50.688,146189772
8/15/2019,50.865,51.285,49.918,50.435,111533452
8/16/2019,51.07,51.79,50.96,51.625,115254496
8/19/2019,52.655,53.183,52.506,52.588,97727660
8/20/2019,52.72,53.338,52.58,52.59,107678116
8/21/2019,53.248,53.413,52.901,53.16,86258988
8/22/2019,53.298,53.609,52.688,53.115,89071276
8/23/2019,52.358,53.013,50.25,50.66,187531372
8/26/2019,51.465,51.798,51.264,51.623,104264520
8/27/2019,51.965,52.138,50.883,51.04,103589376
8/28/2019,51.025,51.43,50.83,51.383,63830528
8/29/2019,52.125,52.33,51.664,52.253,84030608
8/30/2019,52.54,52.613,51.8,52.185,84650244
9/3/2019,51.608,51.745,51.055,51.425,80238296
9/4/2019,52.098,52.37,51.83,52.298,76867280
9/5/2019,53,53.493,52.878,53.32,95787936
9/6/2019,53.513,53.605,53.128,53.315,77449176
9/9/2019,53.71,54.11,52.768,53.543,109237604
9/10/2019,53.465,54.195,52.928,54.175,127111724
9/11/2019,54.518,55.928,54.433,55.898,177158584
9/12/2019,56.2,56.605,55.715,55.771,128906676
9/13/2019,55,55.198,54.255,54.688,159053184
9/16/2019,54.433,55.033,54.39,54.975,84632564
9/17/2019,54.99,55.205,54.78,55.175,73545872
9/18/2019,55.265,55.713,54.86,55.693,102572372
9/19/2019,55.503,55.94,55.093,55.24,88751504
9/20/2019,55.345,55.64,54.368,54.433,231908376
9/23/2019,54.738,54.96,54.413,54.68,77678592
9/24/2019,55.258,55.623,54.298,54.42,125737468
9/25/2019,54.638,55.375,54.285,55.258,89924024
9/26/2019,55,55.235,54.708,54.973,76353248
9/27/2019,55.135,55.24,54.32,54.705,101445140
9/30/2019,55.225,56.145,55.198,55.993,105274332
10/1/2019,56.268,57.055,56.05,56.148,144748652
10/2/2019,55.765,55.895,54.483,54.74,143069028
10/3/2019,54.608,55.24,53.783,55.205,121410744
10/4/2019,56.41,56.873,55.973,56.753,139022212
10/7/2019,56.568,57.483,56.46,56.765,123557076
10/8/2019,56.455,57.015,56.083,56.1,117130800
10/9/2019,56.758,56.948,56.41,56.758,76117696
10/10/2019,56.983,57.61,56.825,57.523,115851936
10/11/2019,58.238,59.41,58.077,59.053,167960840
10/14/2019,58.725,59.534,58.668,58.968,97653936
10/15/2019,59.098,59.413,58.72,58.83,92161932
10/16/2019,58.343,58.81,58.3,58.593,77146776
10/17/2019,58.773,59.038,58.38,58.82,69091588
10/18/2019,58.648,59.395,58.573,59.103,97508664
10/21/2019,59.38,60.248,59.33,60.128,89469932
10/22/2019,60.29,60.55,59.905,59.99,90736004
10/23/2019,60.525,60.81,60.305,60.795,79730180
10/24/2019,61.128,61.2,60.451,60.895,71665020
10/25/2019,60.79,61.683,60.72,61.645,73477184
10/28/2019,61.855,62.313,61.68,62.263,96572964
10/29/2019,62.243,62.438,60.643,60.823,142839468
10/30/2019,61.19,61.325,60.303,60.815,124522088
10/31/2019,61.81,62.293,59.315,62.19,139162080
11/1/2019,62.385,63.983,62.29,63.955,151125336
11/4/2019,64.332,64.461,63.845,64.375,103271808
11/5/2019,64.263,64.548,64.08,64.283,79897708
11/6/2019,64.192,64.373,63.841,64.31,75864496
11/7/2019,64.685,65.088,64.528,64.858,94940332
11/8/2019,64.673,65.11,64.213,65.035,70081980
11/11/2019,64.575,65.618,64.57,65.55,82029836
11/12/2019,65.388,65.698,65.23,65.49,87388904
11/13/2019,65.283,66.195,65.268,66.118,103270372
11/14/2019,65.938,66.22,65.525,65.66,89582224
11/15/2019,65.92,66.445,65.753,66.44,100374664
11/18/2019,66.45,66.858,66.058,66.775,86803588
11/19/2019,66.975,67,66.348,66.573,76278388
11/20/2019,66.385,66.521,65.1,65.798,106439676
11/21/2019,65.923,66.001,65.295,65.503,121395112
11/22/2019,65.648,65.795,65.21,65.445,65325052
11/25/2019,65.678,66.61,65.63,66.593,84118068
11/26/2019,66.735,66.79,65.625,66.073,105339528
11/27/2019,66.395,66.995,66.328,66.96,65544488
11/29/2019,66.65,67,66.475,66.813,46617452
12/2/2019,66.818,67.063,65.863,66.04,94774200
12/3/2019,64.578,64.882,64.073,64.863,117509072
12/4/2019,65.268,65.828,65.17,65.435,67241552
12/5/2019,65.948,66.473,65.683,66.395,74645372
12/6/2019,66.87,67.75,66.825,67.678,106189972
12/9/2019,67.5,67.7,66.228,66.73,128730580
12/10/2019,67.15,67.518,66.465,67.12,90529532
12/11/2019,67.203,67.775,67.125,67.693,78893564
12/12/2019,66.945,68.14,66.83,67.865,137748168
12/13/2019,67.865,68.825,67.733,68.788,133731224
12/16/2019,69.25,70.198,69.245,69.965,128324420
12/17/2019,69.893,70.443,69.7,70.103,114303192
12/18/2019,69.95,70.475,69.78,69.935,116098748
12/19/2019,69.875,70.295,69.738,70.005,98507788
12/20/2019,70.558,70.663,69.64,69.86,276130972
12/23/2019,70.133,71.063,70.093,71,98711532
12/24/2019,71.173,71.223,70.73,71.068,48478856
12/26/2019,71.205,72.495,71.175,72.478,93336016
12/27/2019,72.78,73.493,72.03,72.45,146371744
12/30/2019,72.365,73.173,71.305,72.88,144238456
12/31/2019,72.483,73.42,72.38,73.413,100990500
1/2/2020,74.06,75.15,73.798,75.088,135647456
1/3/2020,74.288,75.145,74.125,74.358,146535512
1/6/2020,73.448,74.99,73.188,74.95,118578576
1/7/2020,74.96,75.225,74.37,74.598,111510620
1/8/2020,74.29,76.11,74.289,75.798,132363784
1/9/2020,76.809,77.608,76.55,77.408,170486168
1/10/2020,77.65,78.168,77.063,77.583,140869088
1/13/2020,77.91,79.268,77.788,79.24,122086888
1/14/2020,79.175,79.393,78.043,78.17,162613828
1/15/2020,77.963,78.875,77.388,77.835,121923528
1/16/2020,78.398,78.925,78.023,78.81,108829016
1/17/2020,79.068,79.685,78.75,79.683,137816468
1/21/2020,79.298,79.755,79,79.143,110843256
1/22/2020,79.645,79.998,79.328,79.425,101832460
1/23/2020,79.48,79.89,78.913,79.808,104471972
1/24/2020,80.063,80.833,79.38,79.578,146537520
1/27/2020,77.515,77.943,76.22,77.238,161940020
1/28/2020,78.15,79.6,78.048,79.423,162233944
1/29/2020,81.113,81.963,80.345,81.085,216599712
1/30/2020,80.136,81.023,79.688,80.968,126743232
1/31/2020,80.233,80.67,77.073,77.378,199588384
2/3/2020,76.075,78.373,75.555,77.165,173985604
2/4/2020,78.828,79.91,78.409,79.713,136616536
2/5/2020,80.88,81.19,79.738,80.363,118826872
2/6/2020,80.643,81.305,80.066,81.303,105425540
2/7/2020,80.593,80.85,79.5,80.008,117684048
2/10/2020,78.545,80.388,78.463,80.388,109348860
2/11/2020,80.9,80.975,79.678,79.903,94323120
2/12/2020,80.368,81.805,80.368,81.8,113730292
2/13/2020,81.048,81.555,80.838,81.218,94747568
2/14/2020,81.185,81.495,80.713,81.238,80113788
2/18/2020,78.84,79.938,78.653,79.75,152762180
2/19/2020,80,81.143,80,80.905,93983964
2/20/2020,80.658,81.163,79.553,80.075,100565956
2/21/2020,79.655,80.113,77.625,78.263,129705660
2/24/2020,74.315,76.045,72.308,74.545,222195312
2/25/2020,75.238,75.633,71.533,72.02,230673456
2/26/2020,71.633,74.47,71.625,73.163,198713724
2/27/2020,70.275,71.5,68.24,68.38,320605524
2/28/2020,64.315,69.603,64.093,68.34,426884920
3/2/2020,70.57,75.36,69.43,74.703,341397356
3/3/2020,75.918,76,71.45,72.33,319475408
3/4/2020,74.11,75.85,73.283,75.685,219178272
3/5/2020,73.88,74.888,72.853,73.23,187572876
3/6/2020,70.5,72.705,70.308,72.258,226176984
3/9/2020,65.938,69.523,65.75,66.543,286744832
3/10/2020,69.285,71.61,67.343,71.335,285290080
3/11/2020,69.348,70.305,67.965,68.858,256379880
3/12/2020,63.985,67.5,62,62.058,418474068
3/13/2020,66.223,69.98,63.238,69.493,370732128
3/16/2020,60.488,64.77,60,60.553,322423460
3/17/2020,61.878,64.403,59.6,63.215,324055860
3/18/2020,59.943,62.5,59.28,61.668,300233624
3/19/2020,61.846,63.21,60.653,61.195,271857020
3/20/2020,61.795,62.958,57,57.31,401693384
3/23/2020,57.02,57.125,53.153,56.093,336752832
3/24/2020,59.09,61.923,58.575,61.72,287531092
3/25/2020,62.688,64.563,61.075,61.38,303602040
3/26/2020,61.63,64.67,61.59,64.61,252560676
3/27/2020,63.188,63.968,61.763,61.935,204216612
3/30/2020,62.685,63.88,62.35,63.703,167976440
3/31/2020,63.9,65.623,63,63.573,197002004
4/1/2020,61.625,62.18,59.783,60.228,176218552
4/2/2020,60.085,61.288,59.225,61.233,165933972
4/3/2020,60.7,61.425,59.744,60.353,129880068
4/6/2020,62.725,65.778,62.345,65.618,201820284
4/7/2020,67.7,67.925,64.75,64.858,202887324
4/8/2020,65.685,66.843,65.308,66.518,168895284
4/9/2020,67.175,67.518,66.175,66.998,162116492
4/13/2020,67.078,68.425,66.458,68.313,131022924
4/14/2020,70,72.063,69.513,71.763,194994688
4/15/2020,70.6,71.583,70.158,71.108,131154564
4/16/2020,71.845,72.049,70.588,71.673,157125160
4/17/2020,71.173,71.736,69.215,70.7,215249912
4/20/2020,69.488,70.42,69.213,69.233,130015000
4/21/2020,69.07,69.313,66.358,67.093,180991572
4/22/2020,68.403,69.475,68.05,69.025,117057368
4/23/2020,68.968,70.438,68.718,68.758,124814328
4/24/2020,69.3,70.753,69.25,70.743,126508732
4/27/2020,70.45,71.135,69.988,70.793,117087572
4/28/2020,71.27,71.458,69.55,69.645,112004748
4/29/2020,71.183,72.418,70.973,71.933,137280816
4/30/2020,72.49,73.633,72.088,73.45,183063872
5/1/2020,71.563,74.75,71.463,72.268,240616700
5/4/2020,72.293,73.423,71.579,73.29,133567944
5/5/2020,73.765,75.25,73.615,74.39,147751180
5/6/2020,75.115,75.81,74.718,75.158,142333752
5/7/2020,75.805,76.293,75.493,75.935,115215056
5/8/2020,76.41,77.588,76.073,77.533,134047940
5/11/2020,77.025,79.263,76.81,78.753,145946244
5/12/2020,79.458,79.922,77.728,77.853,162301052
5/13/2020,78.038,78.988,75.803,76.913,200622556
5/14/2020,76.128,77.448,75.383,77.385,158929076
5/15/2020,75.088,76.975,75.053,76.928,166348376
5/18/2020,78.293,79.125,77.581,78.74,135372500
5/19/2020,78.758,79.63,78.253,78.285,101729540
5/20/2020,79.17,79.88,79.05,79.808,111504860
5/21/2020,79.665,80.223,78.968,79.213,102688844
5/22/2020,78.943,79.808,78.838,79.723,81803016
5/26/2020,80.875,81.06,79.125,79.183,125521816
5/27/2020,79.035,79.678,78.273,79.528,112945096
5/28/2020,79.193,80.86,78.908,79.563,133796412
5/29/2020,79.813,80.288,79.118,79.485,153598128
6/1/2020,79.438,80.588,79.303,80.463,81018612
6/2/2020,80.186,80.86,79.733,80.835,87642816
6/3/2020,81.165,81.55,80.575,81.28,104491216
6/4/2020,81.098,81.405,80.195,80.58,87560364
6/5/2020,80.838,82.938,80.808,82.875,137250200
6/8/2020,82.563,83.4,81.83,83.365,95654536
6/9/2020,83.035,86.403,83.003,85.998,147712364
6/10/2020,86.975,88.693,86.523,88.21,166651752
6/11/2020,87.328,87.765,83.87,83.975,201662452
6/12/2020,86.18,86.95,83.556,84.7,200146052
6/15/2020,83.313,86.42,83.145,85.748,138808920
6/16/2020,87.865,88.3,86.18,88.02,165428728
6/17/2020,88.788,88.85,87.773,87.898,114406504
6/18/2020,87.853,88.363,87.305,87.933,96820384
6/19/2020,88.659,89.14,86.288,87.43,264475808
6/22/2020,87.835,89.865,87.788,89.718,135445264
6/23/2020,91,93.095,90.568,91.633,212155476
6/24/2020,91.25,92.198,89.63,90.015,192623396
6/25/2020,90.175,91.25,89.393,91.21,137522512
6/26/2020,91.103,91.33,88.255,88.408,205256844
6/29/2020,88.313,90.543,87.82,90.445,130646076
6/30/2020,90.02,91.495,90,91.2,140223284
7/1/2020,91.28,91.84,90.978,91.028,110737236
7/2/2020,91.963,92.618,90.91,91.028,114041468
7/6/2020,92.5,93.945,92.468,93.463,118655652
7/7/2020,93.853,94.655,93.058,93.173,112424456
7/8/2020,94.18,95.375,94.09,95.343,117091880
7/9/2020,96.263,96.318,94.673,95.683,125642608
7/10/2020,95.335,95.98,94.705,95.92,90257320
7/13/2020,97.265,99.955,95.258,95.478,191649140
7/14/2020,94.84,97.255,93.878,97.058,170989364
7/15/2020,98.99,99.248,96.49,97.725,153197932
7/16/2020,96.563,97.405,95.905,96.523,110577672
7/17/2020,96.988,97.148,95.84,96.328,92186900
7/20/2020,96.416,98.5,96.063,98.358,90317908
7/21/2020,99.173,99.25,96.743,97,103645836
7/22/2020,96.693,97.975,96.603,97.273,89001652
7/23/2020,96.998,97.078,92.01,92.845,197004432
7/24/2020,90.988,92.97,89.145,92.615,185438864
7/27/2020,93.71,94.905,93.48,94.81,121214192
7/28/2020,94.368,94.55,93.248,93.253,103625500
7/29/2020,93.75,95.23,93.713,95.04,90329256
7/30/2020,94.188,96.298,93.768,96.19,158130020
7/31/2020,102.884,106.415,100.825,106.26,374295468
8/3/2020,108.2,111.636,107.893,108.938,308151388
8/4/2020,109.133,110.79,108.388,109.665,172792368
8/5/2020,109.378,110.393,108.898,110.063,121991952
8/6/2020,110.405,114.413,109.798,113.903,202428900
8/7/2020,113.205,113.675,110.293,111.113,198045612
8/10/2020,112.6,113.775,110,112.728,212403424
8/11/2020,111.969,112.483,109.107,109.375,187902376
8/12/2020,110.498,113.275,110.298,113.01,165944820
8/13/2020,114.43,116.043,113.928,115.01,210082064
8/14/2020,114.829,115,113.045,114.908,165565208
8/17/2020,116.063,116.088,113.963,114.608,119561444
8/18/2020,114.353,116,114.008,115.563,105633540
8/19/2020,115.983,117.163,115.61,115.708,145538008
8/20/2020,115.75,118.392,115.733,118.275,126907188
8/21/2020,119.263,124.868,119.25,124.37,338054640
8/24/2020,128.697,128.785,123.936,125.858,345937768
8/25/2020,124.698,125.179,123.053,124.825,211495788
8/26/2020,126.179,126.993,125.083,126.523,163022268
8/27/2020,127.143,127.485,123.833,125.01,155552384
8/28/2020,126.013,126.443,124.578,124.808,187629916
8/31/2020,127.58,131,126,129.04,225768339
9/1/2020,132.76,134.8,130.53,134.18,152470142
9/2/2020,137.59,137.98,127,131.4,200118991
9/3/2020,126.91,128.84,120.5,120.88,257599640
9/4/2020,120.07,123.7,110.89,120.96,332607163
9/8/2020,113.95,118.99,112.68,112.82,231366563
9/9/2020,117.26,119.14,115.26,117.32,176940455
9/10/2020,120.36,120.5,112.5,113.49,182274391
9/11/2020,114.57,115.23,110,112,180860325
9/14/2020,114.72,115.93,112.8,115.355,140150087
9/15/2020,118.33,118.829,113.61,115.54,184642039
9/16/2020,115.23,116,112.04,112.13,155026675
9/17/2020,109.72,112.2,108.71,110.34,178010968
9/18/2020,110.4,110.88,106.09,106.84,287104882
9/21/2020,104.54,110.19,103.1,110.08,195713815
9/22/2020,112.68,112.86,109.16,111.81,183055373
9/23/2020,111.62,112.11,106.77,107.12,150718671
9/24/2020,105.17,110.25,105,108.22,167743349
9/25/2020,108.43,112.44,107.67,112.28,149981441
9/28/2020,115.01,115.32,112.78,114.96,137672403
9/29/2020,114.55,115.31,113.57,114.09,100060526
9/30/2020,113.79,117.26,113.62,115.81,142675184
10/1/2020,117.64,117.72,115.83,116.79,116120440
10/2/2020,112.89,115.37,112.22,113.02,144711986
10/5/2020,113.91,116.65,113.55,116.5,106243839
10/6/2020,115.7,116.12,112.25,113.16,161498212
10/7/2020,114.62,115.55,114.13,115.08,96848985
10/8/2020,116.25,116.4,114.59,114.97,83477153
10/9/2020,115.28,117,114.92,116.97,100506865
10/12/2020,120.06,125.18,119.285,124.4,240226769
10/13/2020,125.27,125.39,119.65,121.1,262330451
10/14/2020,121,123.03,119.62,121.19,151062308
10/15/2020,118.72,121.2,118.15,120.71,112559219
10/16/2020,121.28,121.548,118.81,119.02,115393808
10/19/2020,119.96,120.419,115.66,115.98,120639337
10/20/2020,116.2,118.98,115.63,117.51,124423728
10/21/2020,116.67,118.705,116.45,116.87,89945980
10/22/2020,117.45,118.04,114.59,115.75,101987954
10/23/2020,116.39,116.55,114.28,115.04,82572645
10/26/2020,114.01,116.55,112.88,115.05,111850657
10/27/2020,115.49,117.28,114.54,116.6,92276772
10/28/2020,115.05,115.43,111.1,111.2,143937823
10/29/2020,112.37,116.93,112.2,115.32,146129173
10/30/2020,111.06,111.99,107.72,108.86,190573476
11/2/2020,109.11,110.68,107.32,108.77,122866899
11/3/2020,109.66,111.49,108.73,110.44,107624448
11/4/2020,114.14,115.59,112.35,114.95,138235482
11/5/2020,117.95,119.62,116.869,119.03,126387074
11/6/2020,118.32,119.2,116.13,118.69,114457922
11/9/2020,120.5,121.99,116.05,116.32,154515315
11/10/2020,115.55,117.59,114.13,115.97,138023390
11/11/2020,117.19,119.63,116.44,119.49,112294954
11/12/2020,119.62,120.53,118.57,119.21,103350674
11/13/2020,119.44,119.672,117.87,119.26,81688586
11/16/2020,118.92,120.99,118.146,120.3,91183018
11/17/2020,119.55,120.674,118.96,119.39,74270973
11/18/2020,118.61,119.82,118,118.03,76322111
11/19/2020,117.59,119.06,116.81,118.64,74112972
11/20/2020,118.64,118.77,117.29,117.34,73604287
11/23/2020,117.18,117.62,113.75,113.85,127959318
11/24/2020,113.91,115.85,112.59,115.17,113874218
11/25/2020,115.55,116.75,115.17,116.03,76499234
11/27/2020,116.57,117.49,116.22,116.59,46691331
11/30/2020,116.97,120.97,116.81,119.05,169410176
12/1/2020,121.01,123.469,120.01,122.72,128166803
12/2/2020,122.02,123.37,120.89,123.08,89004195
12/3/2020,123.52,123.78,122.21,122.94,78967630
12/4/2020,122.6,122.861,121.52,122.25,78260421
12/7/2020,122.31,124.57,122.25,123.75,86711990
12/8/2020,124.37,124.98,123.09,124.38,82225512
12/9/2020,124.53,125.95,121,121.78,115089193
12/10/2020,120.5,123.87,120.15,123.24,81312170
12/11/2020,122.43,122.76,120.55,122.41,86939786
12/14/2020,122.6,123.35,121.54,121.78,79075988
12/15/2020,124.34,127.9,124.13,127.88,157572262
12/16/2020,127.41,128.37,126.56,127.81,98208591
12/17/2020,128.9,129.58,128.045,128.7,94359811
12/18/2020,128.96,129.1,126.12,126.655,192541496
12/21/2020,125.02,128.31,123.449,128.23,121251553
12/22/2020,131.61,134.405,129.65,131.88,169351825
12/23/2020,132.16,132.43,130.78,130.96,88223692
12/24/2020,131.32,133.46,131.1,131.97,54930064
12/28/2020,133.99,137.34,133.51,136.69,124486237
12/29/2020,138.05,138.789,134.341,134.87,121047324
12/30/2020,135.58,135.99,133.4,133.72,96452124
12/31/2020,134.08,134.74,131.72,132.69,99116586
1/4/2021,133.52,133.612,126.76,129.41,143301887
1/5/2021,128.89,131.74,128.43,131.01,97664898
1/6/2021,127.72,131.05,126.382,126.6,155087970
1/7/2021,128.36,131.63,127.86,130.92,109578157
1/8/2021,132.43,132.63,130.23,132.05,105158245
1/11/2021,129.19,130.17,128.5,128.98,100620880
1/12/2021,128.5,129.69,126.86,128.8,91951145
1/13/2021,128.76,131.45,128.49,130.89,88636831
1/14/2021,130.8,131,128.76,128.91,90221755
1/15/2021,128.78,130.224,127,127.14,111598531
1/19/2021,127.78,128.71,126.938,127.83,90757329
1/20/2021,128.66,132.49,128.55,132.03,104319489
1/21/2021,133.8,139.67,133.59,136.87,120529544
1/22/2021,136.28,139.85,135.02,139.07,114459360
1/25/2021,143.07,145.09,136.54,142.92,157611713
1/26/2021,143.6,144.3,141.37,143.16,98390555
1/27/2021,143.43,144.3,140.41,142.06,140843759
1/28/2021,139.52,141.99,136.7,137.09,142621128
1/29/2021,135.83,136.74,130.21,131.96,177523812
2/1/2021,133.75,135.38,130.93,134.14,106239823
2/2/2021,135.73,136.31,134.61,134.99,83305367
2/3/2021,135.76,135.77,133.61,133.94,89880937
2/4/2021,136.3,137.4,134.59,137.39,84183061
2/5/2021,137.35,137.42,135.86,136.76,75693830
2/8/2021,136.03,136.96,134.92,136.91,71297214
2/9/2021,136.62,137.877,135.85,136.01,76774213
2/10/2021,136.48,136.99,134.4,135.39,73046563
2/11/2021,135.9,136.39,133.77,135.13,64280029
2/12/2021,134.35,135.53,133.692,135.37,60145130
2/16/2021,135.49,136.01,132.79,133.19,80576316
2/17/2021,131.25,132.22,129.47,130.84,98085249
2/18/2021,129.2,129.995,127.41,129.71,96856748
2/19/2021,130.24,130.71,128.8,129.87,87668834
2/22/2021,128.01,129.72,125.6,126,103916419
2/23/2021,123.76,126.71,118.39,125.86,158273022
2/24/2021,124.94,125.56,122.23,125.35,111039904
2/25/2021,124.68,126.459,120.54,120.99,148199540
2/26/2021,122.59,124.85,121.2,121.26,164560394
3/1/2021,123.75,127.93,122.79,127.79,116307892
3/2/2021,128.41,128.72,125.01,125.12,102260945
3/3/2021,124.81,125.71,121.84,122.06,112966340
3/4/2021,121.75,123.6,118.62,120.13,178154975
3/5/2021,120.98,121.935,117.57,121.42,153766601
3/8/2021,120.93,121,116.21,116.36,154376610
3/9/2021,119.03,122.06,118.79,121.085,129525780
3/10/2021,121.69,122.17,119.45,119.98,111943326
3/11/2021,122.54,123.21,121.26,121.96,103026514
3/12/2021,120.4,121.17,119.16,121.03,88105050
3/15/2021,121.41,124,120.42,123.99,92590555
3/16/2021,125.7,127.22,124.715,125.57,115227936
3/17/2021,124.05,125.86,122.336,124.76,111932636
3/18/2021,122.88,123.18,120.32,120.53,121469755
3/19/2021,119.9,121.43,119.675,119.99,185549522
3/22/2021,120.33,123.87,120.26,123.39,111912284
3/23/2021,123.33,124.24,122.14,122.54,95467142
3/24/2021,122.82,122.9,120.065,120.09,88530485
3/25/2021,119.54,121.66,119,120.59,98844681
3/26/2021,120.35,121.48,118.92,121.21,94071234
3/29/2021,121.65,122.58,120.73,121.39,80819203
3/30/2021,120.11,120.403,118.86,119.9,85671919
3/31/2021,121.65,123.52,121.15,122.15,118323826
4/1/2021,123.66,124.18,122.49,123,75089134
4/5/2021,123.87,126.16,123.07,125.9,88651175
4/6/2021,126.5,127.13,125.65,126.21,80171253
4/7/2021,125.83,127.92,125.14,127.9,83466716
4/8/2021,128.95,130.39,128.52,130.36,88844591
4/9/2021,129.8,133.04,129.47,132.995,106686703
4/12/2021,132.52,132.85,130.63,131.24,91419983
4/13/2021,132.44,134.66,131.93,134.43,91266545
4/14/2021,134.94,135,131.655,132.03,87222782
4/15/2021,133.82,135,133.64,134.5,89347102
4/16/2021,134.3,134.67,133.28,134.16,84922386
4/19/2021,133.51,135.47,133.34,134.84,94264215
4/20/2021,135.02,135.53,131.81,133.11,94812349
4/21/2021,132.36,133.75,131.3,133.5,68847136
4/22/2021,133.04,134.15,131.41,131.94,84566456
4/23/2021,132.16,135.12,132.16,134.32,78756779
4/26/2021,134.83,135.06,133.56,134.72,66905069
4/27/2021,135.01,135.41,134.11,134.39,66015804
4/28/2021,134.31,135.02,133.08,133.58,107760097
4/29/2021,136.47,137.07,132.45,133.48,151100953
4/30/2021,131.78,133.56,131.065,131.46,109839466
5/3/2021,132.04,134.07,131.83,132.54,75135100
5/4/2021,131.19,131.49,126.7,127.85,137564718
5/5/2021,129.2,130.45,127.97,128.1,84000900
5/6/2021,127.89,129.75,127.13,129.74,78128334
5/7/2021,130.85,131.258,129.475,130.21,78973273
5/10/2021,129.41,129.54,126.81,126.85,88071229
5/11/2021,123.5,126.27,122.77,125.91,126142826
5/12/2021,123.4,124.64,122.25,122.77,112172282
5/13/2021,124.58,126.15,124.26,124.97,105861339
5/14/2021,126.25,127.89,125.85,127.45,81917951
5/17/2021,126.82,126.93,125.17,126.27,74244624
5/18/2021,126.56,126.99,124.78,124.85,63342929
5/19/2021,123.16,124.915,122.86,124.69,92611989
5/20/2021,125.23,127.72,125.1,127.31,76857123
5/21/2021,127.82,128,125.21,125.43,79295436
5/24/2021,126.01,127.94,125.94,127.1,63092945
5/25/2021,127.82,128.32,126.32,126.9,72009482
5/26/2021,126.955,127.39,126.42,126.85,56575920
